topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,sticky_applied_rate,recovery_time,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_disturb_pct,abl_delta_mean_vs_currapg_pct,abl_delta_p95_vs_currapg_pct,abl_delta_peak_vs_currapg_pct,n_steps
sprintlink,spike_2x,10,0,current_apg,857.116591,1130.811276,1141.611983,24,13,0.000767,80.60,0.902,1,-3.876,-1.787,-3.186,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,0,predictive,857.116591,1130.811276,1141.611983,24,13,0.000767,79.09,0.902,1,-3.876,-1.787,-3.186,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,0,oracle,857.116591,1130.811276,1141.611983,24,13,0.000767,80.20,0.902,1,-3.876,-1.787,-3.186,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,1,phase1,887.359994,1151.391164,1181.285214,24,12,0.001182,79.50,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,1,current_apg,852.926750,1125.995394,1154.694248,22,12,0.000767,79.31,0.902,1,-3.880,-2.206,-2.251,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,1,predictive,852.926750,1125.995394,1154.694248,22,12,0.000767,79.64,0.902,1,-3.880,-2.206,-2.251,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,1,oracle,852.926750,1125.995394,1154.694248,22,12,0.000767,79.32,0.902,1,-3.880,-2.206,-2.251,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,2,phase1,884.197324,1156.760467,1181.285214,24,11,0.001182,79.53,0.922,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,2,current_apg,849.950547,1137.006701,1181.285214,20,10,0.000767,79.43,0.902,1,-3.873,-1.708,+0.000,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,2,predictive,849.950547,1137.006701,1181.285214,20,10,0.000767,79.25,0.902,1,-3.873,-1.708,+0.000,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,10,2,oracle,849.950547,1137.006701,1181.285214,20,10,0.000767,79.16,0.902,1,-3.873,-1.708,+0.000,-35.123,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,0,phase1,849.017323,1111.281785,1141.611983,23,13,0.002106,74.89,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,0,current_apg,830.662228,1106.776928,1141.611983,20,13,0.001919,75.69,0.922,1,-2.162,-0.405,+0.000,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,0,predictive,830.662228,1106.776928,1141.611983,20,13,0.001919,74.74,0.922,1,-2.162,-0.405,+0.000,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,0,oracle,830.662228,1106.776928,1141.611983,20,13,0.001919,74.85,0.922,1,-2.162,-0.405,+0.000,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,1,phase1,845.032735,1110.377678,1155.812100,21,12,0.002106,80.73,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,1,current_apg,826.556491,1106.776928,1141.611983,20,12,0.001919,80.68,0.922,1,-2.186,-0.324,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,1,predictive,826.556491,1106.776928,1141.611983,20,12,0.001919,80.86,0.922,1,-2.186,-0.324,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,1,oracle,826.556491,1106.776928,1141.611983,20,12,0.001919,80.96,0.922,1,-2.186,-0.324,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,2,phase1,842.166490,1121.388985,1155.812100,21,11,0.002106,81.42,0.941,3,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,2,current_apg,823.596932,1106.776928,1141.611983,20,11,0.001919,80.91,0.922,1,-2.205,-1.303,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,2,predictive,823.596932,1106.776928,1141.611983,20,11,0.001919,80.81,0.922,1,-2.205,-1.303,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,20,2,oracle,823.596932,1106.776928,1141.611983,20,11,0.001919,80.84,0.922,1,-2.205,-1.303,-1.229,-8.850,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,0,phase1,830.662228,1106.776928,1141.611983,20,13,0.013077,82.77,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,0,current_apg,830.662228,1106.776928,1141.611983,20,13,0.012482,82.96,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,0,predictive,830.662228,1106.776928,1141.611983,20,13,0.012482,82.82,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,0,oracle,830.662228,1106.776928,1141.611983,20,13,0.012482,82.72,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,1,phase1,826.556491,1106.776928,1141.611983,20,12,0.013077,76.39,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,1,current_apg,826.556491,1106.776928,1141.611983,20,12,0.012482,76.22,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,1,predictive,826.556491,1106.776928,1141.611983,20,12,0.012482,76.32,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,1,oracle,826.556491,1106.776928,1141.611983,20,12,0.012482,76.23,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,2,phase1,823.596932,1106.776928,1141.611983,20,11,0.013077,76.73,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,2,current_apg,823.596932,1106.776928,1141.611983,20,11,0.012482,76.29,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,2,predictive,823.596932,1106.776928,1141.611983,20,11,0.012482,76.47,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,spike_2x,40,2,oracle,823.596932,1106.776928,1141.611983,20,11,0.012482,76.15,0.922,1,+0.000,+0.000,+0.000,-4.547,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,0,phase1,984.707667,1109.278984,1136.444990,51,18,0.001586,78.43,0.843,18,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,0,current_apg,973.241447,1106.960596,1136.444990,51,17,0.002783,79.54,0.961,17,-1.164,-0.209,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,0,predictive,973.241447,1106.960596,1136.444990,51,17,0.002783,79.56,0.961,17,-1.164,-0.209,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,0,oracle,973.241447,1106.960596,1136.444990,51,17,0.002783,79.64,0.961,17,-1.164,-0.209,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,1,phase1,983.849805,1106.360093,1132.401419,51,18,0.001586,69.00,0.843,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,1,current_apg,972.432906,1100.011675,1132.401419,51,17,0.002783,73.30,0.961,1,-1.160,-0.574,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,1,predictive,972.432906,1100.011675,1132.401419,51,17,0.002783,73.32,0.961,1,-1.160,-0.574,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,1,oracle,972.432906,1100.011675,1132.401419,51,17,0.002783,73.51,0.961,1,-1.160,-0.574,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,2,phase1,983.980102,1105.083030,1132.401419,51,18,0.001586,89.10,0.843,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,2,current_apg,972.683178,1093.098120,1132.401419,51,17,0.002783,81.22,0.961,1,-1.148,-1.085,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,2,predictive,972.683178,1093.098120,1132.401419,51,17,0.002783,80.24,0.961,1,-1.148,-1.085,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,10,2,oracle,972.683178,1093.098120,1132.401419,51,17,0.002783,92.98,0.961,1,-1.148,-1.085,+0.000,+75.439,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,0,phase1,939.658569,1081.292139,1102.974201,51,17,0.004014,74.82,0.941,17,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,0,current_apg,919.314085,1058.294872,1078.145762,51,17,0.004369,75.13,0.922,1,-2.165,-2.127,-2.251,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,0,predictive,919.314085,1058.294872,1078.145762,51,17,0.004369,74.79,0.922,1,-2.165,-2.127,-2.251,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,0,oracle,919.314085,1058.294872,1078.145762,51,17,0.004369,74.88,0.922,1,-2.165,-2.127,-2.251,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,1,phase1,939.129691,1075.934267,1101.165988,51,17,0.004014,76.15,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,1,current_apg,918.608949,1053.456944,1078.145762,51,18,0.004369,75.89,0.922,1,-2.185,-2.089,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,1,predictive,918.608949,1053.456944,1078.145762,51,18,0.004369,75.75,0.922,1,-2.185,-2.089,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,1,oracle,918.608949,1053.456944,1078.145762,51,18,0.004369,75.86,0.922,1,-2.185,-2.089,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,2,phase1,939.539185,1076.316731,1101.165988,51,17,0.004014,82.07,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,2,current_apg,918.874820,1052.915219,1078.145762,51,18,0.004369,82.18,0.922,1,-2.199,-2.174,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,2,predictive,918.874820,1052.915219,1078.145762,51,18,0.004369,82.26,0.922,1,-2.199,-2.174,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,20,2,oracle,918.874820,1052.915219,1078.145762,51,18,0.004369,82.21,0.922,1,-2.199,-2.174,-2.091,+8.867,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,0,phase1,919.314085,1058.294872,1078.145762,51,17,0.014353,85.33,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,0,current_apg,919.314085,1058.294872,1078.145762,51,17,0.013154,88.88,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,0,predictive,919.314085,1058.294872,1078.145762,51,17,0.013154,83.63,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,0,oracle,919.314085,1058.294872,1078.145762,51,17,0.013154,83.53,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,1,phase1,918.608949,1053.456944,1078.145762,51,18,0.014353,78.41,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,1,current_apg,918.608949,1053.456944,1078.145762,51,18,0.013154,77.02,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,1,predictive,918.608949,1053.456944,1078.145762,51,18,0.013154,77.35,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,1,oracle,918.608949,1053.456944,1078.145762,51,18,0.013154,77.42,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,2,phase1,918.874820,1052.915219,1078.145762,51,18,0.014353,84.60,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,2,current_apg,918.874820,1052.915219,1078.145762,51,18,0.013154,83.61,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,2,predictive,918.874820,1052.915219,1078.145762,51,18,0.013154,83.64,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,ramp_up,40,2,oracle,918.874820,1052.915219,1078.145762,51,18,0.013154,83.80,0.922,1,+0.000,+0.000,+0.000,-8.357,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,0,phase1,879.604004,1106.960596,1136.444990,31,11,0.000965,73.63,0.941,17,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,0,current_apg,844.419092,1106.960596,1136.444990,24,8,0.001044,74.10,0.922,17,-4.000,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,0,predictive,844.419092,1106.960596,1136.444990,24,8,0.001044,74.29,0.922,17,-4.000,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,0,oracle,844.419092,1106.960596,1136.444990,24,8,0.001044,74.06,0.922,17,-4.000,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,1,phase1,875.345542,1100.011675,1132.401419,31,11,0.000965,79.93,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,1,current_apg,840.271854,1100.011675,1132.401419,24,7,0.001044,80.88,0.922,1,-4.007,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,1,predictive,840.271854,1100.011675,1132.401419,24,7,0.001044,80.63,0.922,1,-4.007,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,1,oracle,840.271854,1100.011675,1132.401419,24,7,0.001044,80.57,0.922,1,-4.007,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,2,phase1,872.250409,1086.679633,1132.401419,31,10,0.000965,80.17,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,2,current_apg,837.171105,1086.679633,1132.401419,24,6,0.001044,80.67,0.922,1,-4.022,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,2,predictive,837.171105,1086.679633,1132.401419,24,6,0.001044,80.74,0.922,1,-4.022,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,10,2,oracle,837.171105,1086.679633,1132.401419,24,6,0.001044,80.59,0.922,1,-4.022,+0.000,+0.000,+8.115,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,0,phase1,835.131407,1077.156305,1102.974201,27,10,0.002600,82.03,0.941,17,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,0,current_apg,814.210423,1053.504769,1078.145762,24,12,0.002165,81.94,0.922,1,-2.505,-2.196,-2.251,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,0,predictive,814.210423,1053.504769,1078.145762,24,12,0.002165,83.12,0.922,1,-2.505,-2.196,-2.251,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,0,oracle,814.210423,1053.504769,1078.145762,24,12,0.002165,82.10,0.922,1,-2.505,-2.196,-2.251,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,1,phase1,831.171565,1067.879790,1101.165988,27,10,0.002600,82.31,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,1,current_apg,810.104685,1043.360252,1078.145762,24,11,0.002165,82.19,0.922,1,-2.535,-2.296,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,1,predictive,810.104685,1043.360252,1078.145762,24,11,0.002165,81.95,0.922,1,-2.535,-2.296,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,1,oracle,810.104685,1043.360252,1078.145762,24,11,0.002165,82.02,0.922,1,-2.535,-2.296,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,2,phase1,828.235936,1057.932827,1101.165988,27,10,0.002600,82.57,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,2,current_apg,807.145126,1032.019389,1078.145762,24,10,0.002165,82.07,0.922,1,-2.546,-2.449,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,2,predictive,807.145126,1032.019389,1078.145762,24,10,0.002165,82.07,0.922,1,-2.546,-2.449,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,20,2,oracle,807.145126,1032.019389,1078.145762,24,10,0.002165,82.30,0.922,1,-2.546,-2.449,-2.091,-16.726,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,0,phase1,814.210423,1053.504769,1078.145762,24,12,0.012246,83.89,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,0,current_apg,814.210423,1053.504769,1078.145762,24,12,0.011514,84.07,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,0,predictive,814.210423,1053.504769,1078.145762,24,12,0.011514,84.03,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,0,oracle,814.210423,1053.504769,1078.145762,24,12,0.011514,84.19,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,1,phase1,810.104685,1043.360252,1078.145762,24,11,0.012246,84.00,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,1,current_apg,810.104685,1043.360252,1078.145762,24,11,0.011514,84.15,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,1,predictive,810.104685,1043.360252,1078.145762,24,11,0.011514,84.01,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,1,oracle,810.104685,1043.360252,1078.145762,24,11,0.011514,84.03,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,2,phase1,807.145126,1032.019389,1078.145762,24,10,0.012246,77.85,0.922,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,2,current_apg,807.145126,1032.019389,1078.145762,24,10,0.011514,77.73,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,2,predictive,807.145126,1032.019389,1078.145762,24,10,0.011514,77.40,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
sprintlink,flash_crowd,40,2,oracle,807.145126,1032.019389,1078.145762,24,10,0.011514,77.47,0.922,1,+0.000,+0.000,+0.000,-5.978,+0.000,+0.000,+0.000,51
tiscali,normal,10,0,phase1,770.093036,979.541482,998.866395,33,9,0.001264,82.53,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,10,0,current_apg,769.565896,974.305097,998.866395,33,9,0.001698,82.28,0.941,14,-0.068,-0.535,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,0,predictive,769.565896,974.305097,998.866395,33,9,0.001698,82.51,0.941,14,-0.068,-0.535,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,0,oracle,769.565896,974.305097,998.866395,33,9,0.001698,82.36,0.941,14,-0.068,-0.535,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,1,phase1,769.158826,971.835889,982.389477,35,10,0.001264,82.75,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,10,1,current_apg,767.894828,968.002499,982.389477,35,10,0.001698,82.68,0.941,13,-0.164,-0.394,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,1,predictive,767.894828,968.002499,982.389477,35,10,0.001698,82.42,0.941,13,-0.164,-0.394,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,1,oracle,767.894828,968.002499,982.389477,35,10,0.001698,95.68,0.941,13,-0.164,-0.394,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,2,phase1,768.318723,962.270382,981.433241,36,11,0.001264,84.10,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,10,2,current_apg,766.730195,952.030572,981.433241,36,11,0.001698,83.19,0.941,1,-0.207,-1.064,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,2,predictive,766.730195,952.030572,981.433241,36,11,0.001698,96.12,0.941,1,-0.207,-1.064,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,10,2,oracle,766.730195,952.030572,981.433241,36,11,0.001698,83.61,0.941,1,-0.207,-1.064,+0.000,+34.340,+0.000,+0.000,+0.000,51
tiscali,normal,20,0,phase1,757.640461,965.194430,998.866395,30,8,0.004876,84.00,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,20,0,current_apg,763.924574,965.194430,998.866395,32,8,0.004072,84.17,0.961,14,+0.829,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,0,predictive,763.924574,965.194430,998.866395,32,8,0.004072,83.85,0.961,14,+0.829,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,0,oracle,763.924574,965.194430,998.866395,32,8,0.004072,83.91,0.961,14,+0.829,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,1,phase1,756.881572,959.891465,982.065642,33,9,0.004876,84.02,0.941,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,20,1,current_apg,761.865893,958.736833,982.065642,33,10,0.004072,83.79,0.961,13,+0.659,-0.120,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,1,predictive,761.865893,958.736833,982.065642,33,10,0.004072,83.76,0.961,13,+0.659,-0.120,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,1,oracle,761.865893,958.736833,982.065642,33,10,0.004072,83.88,0.961,13,+0.659,-0.120,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,2,phase1,755.591081,940.243222,981.433241,32,9,0.004876,83.83,0.941,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,20,2,current_apg,760.479327,940.243222,981.433241,33,10,0.004072,84.02,0.961,1,+0.647,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,2,predictive,760.479327,940.243222,981.433241,33,10,0.004072,83.68,0.961,1,+0.647,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,20,2,oracle,760.479327,940.243222,981.433241,33,10,0.004072,83.59,0.961,1,+0.647,+0.000,+0.000,-16.490,+0.000,+0.000,+0.000,51
tiscali,normal,40,0,phase1,744.695032,952.167858,998.866395,27,6,0.008754,85.73,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,40,0,current_apg,744.623965,952.167858,998.866395,26,6,0.007907,85.80,0.882,14,-0.010,-0.000,+0.000,-9.678,+0.000,+0.000,+0.000,51
tiscali,normal,40,0,predictive,744.623965,952.167858,998.866395,26,6,0.007762,85.84,0.882,14,-0.010,-0.000,+0.000,-11.324,+0.000,+0.000,+0.000,51
tiscali,normal,40,0,oracle,744.623965,952.167858,998.866395,26,6,0.007682,85.87,0.882,14,-0.010,-0.000,+0.000,-12.240,+0.000,+0.000,+0.000,51
tiscali,normal,40,1,phase1,745.997799,960.224582,982.065642,30,7,0.008754,85.73,0.863,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,40,1,current_apg,746.664749,961.826956,982.065642,31,7,0.007907,85.75,0.882,14,+0.089,+0.167,+0.000,-9.678,+0.000,+0.000,+0.000,51
tiscali,normal,40,1,predictive,746.664749,961.826956,982.065642,31,7,0.007762,85.95,0.882,14,+0.089,+0.167,+0.000,-11.324,+0.000,+0.000,+0.000,51
tiscali,normal,40,1,oracle,746.664749,961.826956,982.065642,31,7,0.007682,85.54,0.882,14,+0.089,+0.167,+0.000,-12.240,+0.000,+0.000,+0.000,51
tiscali,normal,40,2,phase1,745.434545,952.907679,981.433241,30,5,0.008754,85.72,0.863,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,normal,40,2,current_apg,746.150422,955.403375,981.433241,30,5,0.007907,85.74,0.882,1,+0.096,+0.262,+0.000,-9.678,+0.000,+0.000,+0.000,51
tiscali,normal,40,2,predictive,746.150422,955.403375,981.433241,30,5,0.007760,86.12,0.882,1,+0.096,+0.262,+0.000,-11.352,+0.000,+0.000,+0.000,51
tiscali,normal,40,2,oracle,745.661534,955.403375,981.433241,30,5,0.008492,85.69,0.882,1,+0.030,+0.262,+0.000,-2.991,-0.066,+0.000,+0.000,51
tiscali,spike_2x,10,0,phase1,770.491392,979.541482,998.866395,33,9,0.002066,82.52,0.961,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,0,current_apg,769.565896,974.305097,998.866395,33,9,0.001894,82.53,0.941,14,-0.120,-0.535,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,0,predictive,769.565896,974.305097,998.866395,33,9,0.001894,83.07,0.941,14,-0.120,-0.535,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,0,oracle,769.565896,974.305097,998.866395,33,9,0.001894,82.62,0.941,14,-0.120,-0.535,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,1,phase1,770.376500,971.835889,982.389477,35,10,0.002066,82.85,0.961,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,1,current_apg,768.653964,968.002499,982.389477,35,11,0.001894,82.92,0.941,13,-0.224,-0.394,+0.000,-8.326,+0.000,+0.000,+0.000,51
tiscali,spike_2x,10,1,predictive,768.653964,968.002499,982.389477,35,11,0.001894,82.86,0.941,13,-0.224,-0.394,+0.000,-8.326,+0.000,+0.000,+0.000,51
